"remote_allowed","normalized_salary","title_idx_num","state_idx_num","formatted_work_type_idx_num","formatted_experience_level_idx_num"
"0.0","80000.0","0.0","30.0","0.0","3.0"
"0.0","68016.0","92.0","13.0","0.0","1.0"
"1.0","309857.6","128.0","0.0","0.0","2.0"
"0.0","67600.0","2384.0","18.0","0.0","2.0"
"0.0","87500.0","0.0","34.0","0.0","0.0"
"0.0","62500.0","0.0","1.0","0.0","1.0"
"0.0","52000.0","0.0","31.0","0.0","1.0"
"0.0","72500.0","0.0","87.0","0.0","2.0"
"0.0","97500.0","0.0","2.0","0.0","0.0"
"0.0","43680.0","0.0","8.0","1.0","3.0"
"0.0","100000.0","225.0","7.0","0.0","0.0"
"0.0","77500.0","32.0","3.0","0.0","1.0"
"0.0","27040.0","442.0","25.0","2.0","1.0"
"0.0","80000.0","0.0","1.0","0.0","1.0"
"0.0","27560.0","1753.0","13.0","2.0","1.0"
"0.0","125000.0","0.0","3.0","0.0","0.0"
"1.0","37440.0","0.0","0.0","0.0","2.0"
"0.0","175000.0","0.0","1.0","0.0","4.0"
"0.0","112200.0","1328.0","17.0","2.0","1.0"
"0.0","109720.0","352.0","7.0","0.0","2.0"
"0.0","49920.0","0.0","1.0","0.0","2.0"
"0.0","90000.0","31.0","10.0","0.0","0.0"
"0.0","179000.0","0.0","1.0","0.0","0.0"
"0.0","100000.0","68.0","20.0","0.0","0.0"
"1.0","130000.0","0.0","1.0","0.0","1.0"
"1.0","143350.0","0.0","2.0","0.0","0.0"
"0.0","39310.0","0.0","3.0","0.0","1.0"
"0.0","75000.0","0.0","65.0","0.0","0.0"
"1.0","45448.0","0.0","0.0","0.0","0.0"
"0.0","50000.0","298.0","1.0","0.0","0.0"
"0.0","46800.0","0.0","1.0","0.0","2.0"
"1.0","67332.0","0.0","0.0","0.0","1.0"
"0.0","70000.0","170.0","6.0","0.0","2.0"
"0.0","262500.0","0.0","1.0","0.0","4.0"
"0.0","200000.0","1170.0","6.0","0.0","4.0"
"0.0","39260.0","1933.0","11.0","0.0","1.0"
"0.0","111000.0","1863.0","3.0","0.0","0.0"
"0.0","34320.0","0.0","6.0","1.0","1.0"
"0.0","87500.0","73.0","2.0","0.0","2.0"
"0.0","204500.0","0.0","3.0","0.0","2.0"
"0.0","62400.0","1626.0","3.0","0.0","0.0"
"1.0","72800.0","0.0","0.0","1.0","0.0"
"0.0","66539.2","0.0","63.0","0.0","0.0"
"0.0","48880.0","0.0","21.0","0.0","1.0"
"0.0","57200.0","0.0","7.0","0.0","1.0"
"0.0","135200.0","0.0","1.0","0.0","1.0"
"0.0","33956.0","577.0","3.0","2.0","3.0"
"0.0","45260.8","23.0","1.0","0.0","1.0"
"0.0","58240.0","0.0","21.0","0.0","1.0"
"0.0","142900.0","0.0","20.0","0.0","2.0"
"0.0","69160.0","0.0","1.0","1.0","0.0"
"0.0","118579.075","0.0","16.0","0.0","4.0"
"0.0","110000.0","0.0","34.0","0.0","0.0"
"0.0","51000.0","139.0","1.0","0.0","1.0"
"0.0","53040.0","118.0","2.0","0.0","2.0"
"0.0","42583.0","0.0","4.0","0.0","0.0"
"0.0","80000.0","0.0","1.0","0.0","2.0"
"0.0","35360.0","39.0","15.0","2.0","2.0"
"1.0","135200.0","0.0","0.0","1.0","0.0"
"1.0","118000.0","46.0","132.0","0.0","1.0"
"0.0","80000.0","79.0","47.0","0.0","0.0"
"0.0","127500.0","0.0","4.0","0.0","3.0"
"0.0","100000.0","0.0","20.0","0.0","0.0"
"0.0","26624.0","0.0","2.0","2.0","1.0"
"1.0","118000.0","0.0","0.0","0.0","2.0"
"0.0","49920.0","1995.0","1.0","1.0","3.0"
"0.0","29931.2","0.0","33.0","2.0","1.0"
"0.0","88580.0","0.0","3.0","0.0","0.0"
"0.0","32822.4","0.0","4.0","2.0","1.0"
"0.0","87500.0","0.0","16.0","0.0","2.0"
"0.0","74880.0","0.0","9.0","1.0","0.0"
"0.0","140000.0","0.0","69.0","0.0","0.0"
"0.0","27040.0","0.0","25.0","2.0","1.0"
"0.0","82500.0","5.0","2.0","0.0","1.0"
"0.0","250000.0","0.0","1.0","0.0","4.0"
"0.0","61360.0","0.0","1.0","0.0","3.0"
"0.0","77500.0","0.0","14.0","0.0","1.0"
"0.0","60000.0","28.0","28.0","0.0","3.0"
"0.0","460000.0","0.0","6.0","1.0","0.0"
"1.0","98800.0","0.0","0.0","1.0","3.0"
"0.0","115000.0","55.0","64.0","0.0","2.0"
"0.0","60000.0","768.0","13.0","0.0","0.0"
"0.0","52644.8","92.0","22.0","0.0","1.0"
"0.0","135000.0","349.0","56.0","0.0","0.0"
"0.0","80000.0","330.0","20.0","0.0","2.0"
"0.0","87838.40000000001","1434.0","1.0","0.0","1.0"
"0.0","47840.0","1151.0","16.0","0.0","1.0"
"0.0","102000.0","2560.0","14.0","0.0","3.0"
"0.0","154510.0","0.0","4.0","0.0","0.0"
"0.0","150000.0","0.0","49.0","0.0","6.0"
"0.0","47986.5","0.0","17.0","0.0","1.0"
"0.0","112500.0","43.0","0.0","0.0","3.0"
"0.0","49500.0","0.0","0.0","0.0","0.0"
"0.0","70000.0","0.0","3.0","0.0","0.0"
"0.0","52000.0","159.0","1.0","1.0","1.0"
"1.0","171600.0","0.0","47.0","1.0","0.0"
"0.0","82500.0","0.0","92.0","0.0","0.0"
"0.0","104000.0","0.0","5.0","1.0","3.0"
"0.0","255000.0","1244.0","6.0","0.0","0.0"
"0.0","133000.0","0.0","8.0","0.0","1.0"
"0.0","57792.8","0.0","0.0","0.0","1.0"
"0.0","58957.6","0.0","0.0","0.0","1.0"
"0.0","58050.0","0.0","18.0","0.0","1.0"
"0.0","100000.0","0.0","0.0","0.0","6.0"
"1.0","120640.0","0.0","2.0","1.0","0.0"
"0.0","158850.0","0.0","1.0","0.0","0.0"
"0.0","32760.0","0.0","7.0","0.0","2.0"
"0.0","52000.0","0.0","2.0","4.0","2.0"
"0.0","77500.0","0.0","4.0","0.0","0.0"
"0.0","38480.0","0.0","82.0","0.0","2.0"
"0.0","32572.8","0.0","4.0","0.0","1.0"
"0.0","50960.0","0.0","4.0","1.0","0.0"
"0.0","150000.0","2189.0","12.0","0.0","0.0"
"0.0","62700.0","1068.0","4.0","0.0","0.0"
"0.0","38480.0","369.0","6.0","0.0","1.0"
"0.0","62400.0","0.0","1.0","0.0","5.0"
"0.0","163883.2","0.0","10.0","1.0","0.0"
"0.0","38220.0","0.0","10.0","0.0","1.0"
"0.0","83500.0","0.0","6.0","2.0","3.0"
"0.0","33716.8","416.0","11.0","0.0","1.0"
"0.0","166400.0","0.0","4.0","0.0","0.0"
"0.0","86320.0","0.0","1.0","2.0","2.0"
"0.0","38792.0","161.0","31.0","2.0","1.0"
"1.0","136000.0","0.0","6.0","0.0","0.0"
"0.0","34320.0","0.0","1.0","0.0","1.0"
"0.0","100450.0","0.0","22.0","0.0","2.0"
"0.0","45760.0","0.0","9.0","0.0","1.0"
"0.0","65000.0","0.0","27.0","0.0","1.0"
"1.0","68348.8","0.0","0.0","1.0","3.0"
"1.0","112500.0","2037.0","0.0","0.0","0.0"
"0.0","57600.0","0.0","2.0","0.0","1.0"
"0.0","52000.0","0.0","25.0","3.0","0.0"
"1.0","60000.0","0.0","0.0","0.0","3.0"
"0.0","100880.0","0.0","12.0","1.0","3.0"
"1.0","75000.0","0.0","3.0","0.0","1.0"
"0.0","37440.0","0.0","1.0","2.0","1.0"
"0.0","62400.0","0.0","1.0","0.0","1.0"
"0.0","35360.0","0.0","19.0","0.0","1.0"
"0.0","280100.0","2019.0","1.0","0.0","4.0"
"0.0","87880.0","0.0","16.0","0.0","1.0"
"0.0","29120.0","202.0","33.0","2.0","0.0"
"0.0","97500.0","0.0","3.0","0.0","2.0"
"0.0","71890.0","0.0","16.0","0.0","2.0"
"1.0","56160.0","1205.0","0.0","2.0","3.0"
"0.0","82300.0","0.0","53.0","1.0","1.0"
"0.0","210000.0","0.0","1.0","0.0","6.0"
"0.0","75000.0","0.0","4.0","0.0","1.0"
"1.0","125000.0","56.0","0.0","1.0","0.0"
"0.0","60403.2","21.0","8.0","0.0","1.0"
"0.0","99500.0","0.0","12.0","0.0","1.0"
"0.0","150000.0","55.0","1.0","0.0","3.0"
"0.0","135000.0","0.0","0.0","0.0","3.0"
"0.0","40560.0","812.0","6.0","0.0","1.0"
"0.0","140000.0","2096.0","27.0","0.0","6.0"
"0.0","70000.0","11.0","6.0","0.0","2.0"
"0.0","97500.0","0.0","49.0","0.0","4.0"
"0.0","114400.0","0.0","13.0","0.0","0.0"
"0.0","160000.0","160.0","10.0","0.0","4.0"
"1.0","143000.0","0.0","23.0","0.0","4.0"
"0.0","56000.0","0.0","2.0","0.0","2.0"
"0.0","117500.0","0.0","30.0","2.0","3.0"
"0.0","128710.4","0.0","14.0","0.0","2.0"
"0.0","37440.0","0.0","3.0","4.0","5.0"
"0.0","71822.40000000001","0.0","7.0","1.0","2.0"
"0.0","160550.0","0.0","3.0","0.0","0.0"
"0.0","143040.0","0.0","1.0","0.0","1.0"
"0.0","110663.28","0.0","1.0","2.0","1.0"
"0.0","71104.8","0.0","1.0","0.0","0.0"
"0.0","48880.0","810.0","14.0","0.0","1.0"
"0.0","105000.0","100.0","3.0","0.0","0.0"
"0.0","52000.0","0.0","1.0","0.0","1.0"
"0.0","139713.6","0.0","1.0","0.0","2.0"
"1.0","100000.0","0.0","11.0","0.0","2.0"
"0.0","42640.0","0.0","14.0","0.0","1.0"
"0.0","61360.0","0.0","27.0","0.0","1.0"
"1.0","176800.0","0.0","0.0","1.0","0.0"
"0.0","37440.0","0.0","10.0","0.0","1.0"
"1.0","145140.0","0.0","0.0","0.0","0.0"
"1.0","126755.2","0.0","59.0","2.0","0.0"
"0.0","139952.0","0.0","1.0","0.0","1.0"
"0.0","127000.0","1649.0","3.0","0.0","0.0"
"0.0","73580.0","0.0","7.0","0.0","1.0"
"0.0","42640.0","47.0","26.0","0.0","1.0"
"0.0","110625.0","0.0","3.0","0.0","2.0"
"0.0","85280.0","0.0","4.0","6.0","0.0"
"0.0","46800.0","0.0","7.0","2.0","2.0"
"0.0","160000.0","0.0","3.0","0.0","0.0"
"0.0","90948.0","0.0","90.0","0.0","0.0"
"0.0","50000.0","75.0","111.0","0.0","2.0"
"0.0","112500.0","0.0","40.0","0.0","0.0"
"1.0","110000.0","56.0","0.0","0.0","0.0"
"1.0","55000.0","1938.0","13.0","1.0","2.0"
"0.0","70928.0","0.0","8.0","0.0","1.0"
"0.0","148720.0","375.0","1.0","2.0","2.0"
"0.0","172500.0","0.0","18.0","0.0","2.0"
"0.0","42536.0","0.0","1.0","0.0","1.0"
"0.0","185000.0","0.0","0.0","0.0","4.0"
"0.0","41600.0","0.0","0.0","4.0","5.0"
"1.0","124350.0","1694.0","3.0","0.0","2.0"
"0.0","145600.0","247.0","1.0","1.0","0.0"
"0.0","40019.2","0.0","13.0","0.0","1.0"
"0.0","72000.0","0.0","12.0","0.0","1.0"
"0.0","156000.0","0.0","1.0","0.0","2.0"
"0.0","66196.0","0.0","12.0","0.0","1.0"
"0.0","48401.6","0.0","1.0","0.0","1.0"
"0.0","56160.0","0.0","60.0","0.0","0.0"
"0.0","155000.0","173.0","1.0","0.0","0.0"
"0.0","75899.2","0.0","23.0","0.0","0.0"
"0.0","77500.0","116.0","1.0","0.0","0.0"
"0.0","146550.0","0.0","1.0","0.0","1.0"
"1.0","55120.0","0.0","0.0","1.0","3.0"
"0.0","140000.0","544.0","1.0","0.0","2.0"
"0.0","46550.0","0.0","12.0","0.0","0.0"
"0.0","39520.0","87.0","15.0","0.0","1.0"
"0.0","184000.0","0.0","1.0","0.0","1.0"
"0.0","119100.0","0.0","14.0","0.0","0.0"
"0.0","45760.0","0.0","9.0","3.0","1.0"
"0.0","93600.0","6.0","1.0","3.0","3.0"
"0.0","56160.0","0.0","30.0","0.0","3.0"
"0.0","76960.0","0.0","7.0","1.0","1.0"
"1.0","117500.0","0.0","67.0","0.0","2.0"
"0.0","41600.0","0.0","6.0","3.0","2.0"
"0.0","61360.0","263.0","1.0","1.0","0.0"
"0.0","57720.0","1782.0","1.0","0.0","0.0"
"0.0","136437.6","0.0","1.0","0.0","0.0"
"0.0","171000.0","0.0","6.0","0.0","0.0"
"0.0","95000.0","37.0","5.0","0.0","3.0"
"0.0","31200.0","0.0","23.0","2.0","2.0"
"0.0","300000.0","0.0","4.0","0.0","0.0"
"0.0","35360.0","2.0","7.0","0.0","0.0"
"0.0","156000.0","0.0","9.0","1.0","0.0"
"0.0","57200.0","0.0","23.0","0.0","2.0"
"0.0","114400.0","0.0","1.0","1.0","0.0"
"0.0","39520.0","0.0","3.0","0.0","3.0"
"0.0","45760.0","124.0","4.0","1.0","2.0"
"0.0","137500.0","0.0","6.0","0.0","0.0"
"0.0","80000.0","0.0","1.0","0.0","2.0"
"0.0","52728.0","0.0","16.0","0.0","0.0"
"0.0","273000.0","0.0","7.0","0.0","0.0"
"1.0","184550.0","0.0","0.0","0.0","0.0"
"0.0","55120.0","0.0","1.0","2.0","1.0"
"0.0","77500.0","0.0","1.0","0.0","2.0"
"0.0","26220.0","11.0","1.0","0.0","3.0"
"1.0","165000.0","444.0","0.0","0.0","0.0"
"0.0","40560.0","0.0","1.0","0.0","2.0"
"1.0","75000.0","0.0","11.0","0.0","0.0"
"1.0","67500.0","567.0","0.0","0.0","2.0"
"0.0","87131.2","745.0","20.0","1.0","3.0"
"0.0","120000.0","3.0","1.0","0.0","2.0"
"0.0","117900.0","0.0","4.0","0.0","0.0"
"0.0","59189.0","55.0","14.0","0.0","2.0"
"1.0","146300.0","0.0","0.0","1.0","0.0"
"0.0","104000.0","197.0","5.0","1.0","0.0"
"0.0","75000.0","0.0","61.0","0.0","0.0"
"0.0","63024.0","0.0","21.0","0.0","2.0"
"0.0","174250.0","0.0","3.0","0.0","6.0"
"0.0","60000.0","0.0","16.0","0.0","2.0"
"0.0","119500.0","0.0","1.0","0.0","0.0"
"0.0","90000.0","145.0","24.0","0.0","2.0"
"0.0","70000.0","163.0","5.0","0.0","3.0"
"1.0","155000.0","0.0","4.0","0.0","4.0"
"0.0","41600.0","0.0","18.0","0.0","2.0"
"0.0","74000.0","0.0","7.0","0.0","0.0"
"0.0","65000.0","0.0","3.0","0.0","2.0"
"0.0","60000.0","0.0","45.0","0.0","1.0"
"0.0","36192.0","609.0","21.0","0.0","1.0"
"0.0","72500.0","10.0","11.0","0.0","3.0"
"0.0","180000.0","360.0","0.0","0.0","4.0"
"0.0","42640.0","980.0","12.0","1.0","0.0"
"0.0","115000.0","37.0","52.0","0.0","0.0"
"0.0","130000.0","498.0","8.0","1.0","2.0"
"1.0","200000.0","866.0","7.0","0.0","4.0"
"1.0","142500.0","0.0","14.0","0.0","1.0"
"0.0","85000.0","0.0","17.0","0.0","2.0"
"0.0","40300.0","13.0","3.0","2.0","1.0"
"1.0","129100.0","0.0","1.0","0.0","0.0"
"0.0","39520.0","0.0","1.0","0.0","2.0"
"0.0","55000.0","345.0","17.0","0.0","1.0"
"0.0","119658.24","0.0","8.0","1.0","0.0"
"1.0","173650.0","0.0","0.0","0.0","0.0"
"0.0","82870.0","0.0","2.0","0.0","3.0"
"0.0","62400.0","2473.0","1.0","0.0","1.0"
"0.0","73750.0","0.0","3.0","0.0","1.0"
"0.0","45269.5","0.0","3.0","0.0","2.0"
"0.0","52500.0","870.0","6.0","0.0","2.0"
"0.0","116300.0","2328.0","6.0","0.0","1.0"
"0.0","43368.0","0.0","2.0","0.0","1.0"
"0.0","97500.0","0.0","11.0","0.0","0.0"
"0.0","52499.2","0.0","16.0","1.0","0.0"
"1.0","220000.0","0.0","0.0","0.0","4.0"
"0.0","43754.5","0.0","3.0","0.0","1.0"
"0.0","180050.0","0.0","8.0","0.0","2.0"
"0.0","80000.0","5.0","6.0","0.0","0.0"
"0.0","104000.0","0.0","15.0","1.0","0.0"
"0.0","41600.0","0.0","1.0","1.0","0.0"
"0.0","41600.0","430.0","25.0","0.0","3.0"
"0.0","118310.4","0.0","21.0","0.0","1.0"
"0.0","36400.0","328.0","10.0","0.0","1.0"
"0.0","173676.0","0.0","2.0","0.0","2.0"
"1.0","150000.0","0.0","0.0","0.0","0.0"
"0.0","63800.0","0.0","3.0","0.0","0.0"
"0.0","97000.0","0.0","0.0","0.0","0.0"
"0.0","45000.0","0.0","8.0","0.0","3.0"
"0.0","41080.0","94.0","35.0","0.0","5.0"
"0.0","40040.0","0.0","16.0","0.0","1.0"
"0.0","175700.0","0.0","8.0","0.0","1.0"
"0.0","55100.0","1571.0","14.0","0.0","2.0"
"0.0","175000.0","0.0","1.0","0.0","0.0"
"0.0","93600.0","0.0","1.0","2.0","1.0"
"0.0","65000.0","27.0","17.0","0.0","3.0"
"0.0","73715.2","0.0","3.0","0.0","2.0"
"0.0","180300.0","1805.0","6.0","0.0","2.0"
"0.0","87500.0","0.0","5.0","0.0","2.0"
"0.0","110000.0","0.0","9.0","0.0","3.0"
"0.0","65000.0","0.0","3.0","0.0","3.0"
"0.0","233700.0","0.0","12.0","0.0","4.0"
"1.0","72150.0","0.0","4.0","0.0","2.0"
"0.0","107850.0","0.0","14.0","0.0","0.0"
"0.0","77500.0","1652.0","82.0","0.0","0.0"
"0.0","55000.0","72.0","34.0","0.0","0.0"
"0.0","91312.0","0.0","37.0","0.0","3.0"
"0.0","110500.0","0.0","5.0","0.0","1.0"
"0.0","43680.0","136.0","15.0","0.0","1.0"
"0.0","165000.0","946.0","1.0","0.0","4.0"
"0.0","51376.0","0.0","6.0","0.0","2.0"
"0.0","395000.0","0.0","75.0","0.0","0.0"
"0.0","120000.0","2577.0","4.0","0.0","2.0"
"1.0","163280.0","0.0","0.0","1.0","2.0"
"1.0","109200.0","0.0","0.0","1.0","0.0"
"0.0","115000.0","0.0","16.0","0.0","0.0"
"0.0","90948.0","0.0","1.0","0.0","3.0"
"1.0","132000.0","0.0","0.0","0.0","0.0"
"0.0","65000.0","0.0","9.0","0.0","0.0"
"1.0","124800.0","0.0","1.0","1.0","0.0"
"0.0","405600.0","545.0","10.0","2.0","2.0"
"0.0","52000.0","934.0","11.0","0.0","3.0"
"0.0","76876.8","0.0","20.0","2.0","1.0"
"0.0","41600.0","0.0","139.0","0.0","1.0"
"0.0","132974.4","0.0","1.0","0.0","2.0"
"0.0","49939.5","0.0","22.0","0.0","1.0"
"1.0","173200.0","0.0","20.0","0.0","2.0"
"0.0","85938.0","0.0","1.0","0.0","1.0"
"0.0","40040.0","0.0","1.0","2.0","1.0"
"0.0","107500.0","1454.0","1.0","0.0","3.0"
"0.0","98800.0","0.0","3.0","0.0","2.0"
"0.0","43680.0","37.0","7.0","1.0","1.0"
"0.0","45760.0","607.0","14.0","3.0","1.0"
"0.0","45857.5","929.0","20.0","0.0","2.0"
"0.0","65000.0","0.0","9.0","0.0","1.0"
"0.0","85106.5","0.0","3.0","0.0","0.0"
"0.0","59425.6","0.0","2.0","1.0","1.0"
"0.0","87500.0","0.0","11.0","0.0","1.0"
"1.0","83800.0","0.0","0.0","0.0","2.0"
"0.0","44289.990000000005","0.0","36.0","0.0","1.0"
"0.0","77500.0","307.0","2.0","0.0","3.0"
"0.0","80000.0","566.0","19.0","6.0","0.0"
"1.0","53352.0","0.0","20.0","0.0","0.0"
"0.0","39520.0","1233.0","97.0","0.0","3.0"
"0.0","88144.93999999999","1220.0","13.0","2.0","0.0"
"0.0","81000.0","0.0","21.0","1.0","1.0"
"0.0","37500.0","447.0","4.0","0.0","0.0"
"0.0","107500.0","656.0","4.0","0.0","2.0"
"1.0","82500.0","0.0","0.0","0.0","3.0"
"1.0","110000.0","0.0","0.0","0.0","0.0"
"0.0","44636.8","0.0","6.0","0.0","1.0"
"0.0","125000.0","145.0","1.0","0.0","1.0"
"0.0","150500.0","0.0","3.0","0.0","0.0"
"0.0","78500.0","0.0","51.0","0.0","0.0"
"0.0","103500.0","0.0","6.0","0.0","2.0"
"0.0","29640.0","114.0","6.0","2.0","2.0"
"0.0","63814.4","21.0","3.0","0.0","1.0"
"0.0","90000.0","0.0","50.0","0.0","2.0"
"0.0","122699.2","0.0","26.0","0.0","0.0"
"0.0","28080.0","283.0","1.0","0.0","1.0"
"1.0","93600.0","889.0","0.0","1.0","2.0"
"0.0","176675.0","0.0","1.0","0.0","0.0"
"0.0","199500.0","0.0","8.0","0.0","0.0"
"0.0","135200.0","0.0","7.0","0.0","0.0"
"0.0","40622.4","69.0","4.0","0.0","1.0"
"0.0","54000.0","1427.0","26.0","0.0","1.0"
"0.0","49296.0","0.0","12.0","0.0","2.0"
"0.0","62500.0","0.0","45.0","0.0","3.0"
"0.0","78250.0","0.0","37.0","0.0","0.0"
"0.0","59280.0","0.0","21.0","0.0","1.0"
"0.0","23400.0","1753.0","2.0","2.0","1.0"
"0.0","95000.0","0.0","13.0","0.0","0.0"
"0.0","45000.0","272.0","4.0","0.0","1.0"
"0.0","35360.0","0.0","21.0","2.0","1.0"
"1.0","55000.0","26.0","10.0","2.0","2.0"
"0.0","185000.0","0.0","1.0","0.0","0.0"
"0.0","90000.0","54.0","23.0","0.0","2.0"
"0.0","140000.0","356.0","4.0","0.0","0.0"
"0.0","100000.0","0.0","1.0","0.0","0.0"
"1.0","324250.0","0.0","30.0","0.0","2.0"
"0.0","79327.5","0.0","3.0","0.0","1.0"
"0.0","105400.0","942.0","35.0","2.0","1.0"
"0.0","116944.0","0.0","1.0","0.0","2.0"
"0.0","40622.4","0.0","1.0","0.0","1.0"
"0.0","46000.0","0.0","9.0","0.0","1.0"
"0.0","75000.0","0.0","1.0","0.0","0.0"
"0.0","265000.0","0.0","1.0","0.0","0.0"
"0.0","84052.0","0.0","1.0","0.0","0.0"
"1.0","130000.0","0.0","62.0","0.0","0.0"
"0.0","29640.0","0.0","29.0","0.0","2.0"
"0.0","33280.0","1555.0","10.0","0.0","1.0"
"1.0","120000.0","0.0","0.0","0.0","0.0"
"0.0","37440.0","0.0","14.0","0.0","2.0"
"0.0","80000.0","0.0","32.0","0.0","2.0"
"0.0","130000.0","231.0","19.0","0.0","0.0"
"0.0","75000.0","0.0","16.0","0.0","3.0"
"0.0","77500.0","336.0","6.0","0.0","0.0"
"0.0","31200.0","130.0","25.0","0.0","1.0"
"0.0","39520.0","67.0","7.0","0.0","1.0"
"0.0","175000.0","0.0","1.0","0.0","0.0"
"0.0","108020.0","2363.0","2.0","0.0","0.0"
"0.0","39436.8","0.0","16.0","0.0","1.0"
"0.0","162500.0","0.0","3.0","0.0","2.0"
"0.0","42640.0","114.0","1.0","0.0","1.0"
"0.0","93950.0","0.0","11.0","0.0","2.0"
"0.0","90000.0","5.0","1.0","0.0","0.0"
"0.0","68600.0","0.0","23.0","2.0","2.0"
"0.0","30120.0","0.0","25.0","0.0","0.0"
"0.0","29120.0","20.0","10.0","0.0","0.0"
"0.0","87360.0","43.0","64.0","0.0","1.0"
"0.0","192500.0","0.0","9.0","0.0","3.0"
"0.0","107500.0","166.0","34.0","0.0","0.0"
"0.0","77500.0","368.0","3.0","0.0","0.0"
"0.0","150000.0","0.0","0.0","0.0","0.0"
"0.0","115000.0","0.0","5.0","0.0","0.0"
"0.0","105500.0","0.0","9.0","0.0","1.0"
"0.0","148492.5","0.0","16.0","0.0","0.0"
"0.0","32448.0","526.0","16.0","0.0","1.0"
"0.0","44064.8","23.0","1.0","0.0","1.0"
"0.0","53482.0","0.0","60.0","0.0","5.0"
"0.0","50481.6","1909.0","11.0","0.0","1.0"
"0.0","166800.0","0.0","1.0","0.0","2.0"
"0.0","160000.0","0.0","3.0","0.0","0.0"
"0.0","31200.0","0.0","8.0","0.0","1.0"
"0.0","72500.0","31.0","41.0","0.0","0.0"
"0.0","155000.0","0.0","34.0","0.0","4.0"
"0.0","177500.0","144.0","24.0","0.0","0.0"
"0.0","39499.2","0.0","3.0","0.0","0.0"
"0.0","78500.0","0.0","20.0","0.0","0.0"
"1.0","74000.0","0.0","13.0","0.0","1.0"
"0.0","196616.5","0.0","1.0","0.0","4.0"
"0.0","38480.0","23.0","1.0","0.0","0.0"
"0.0","100348.0","0.0","1.0","0.0","2.0"
"0.0","114700.0","0.0","11.0","0.0","0.0"
"0.0","37440.0","0.0","20.0","2.0","1.0"
"0.0","98800.0","5.0","4.0","0.0","3.0"
"1.0","90000.0","0.0","78.0","0.0","2.0"
"0.0","35360.0","0.0","38.0","2.0","2.0"
"0.0","60704.8","0.0","84.0","0.0","1.0"
"0.0","152500.0","0.0","15.0","0.0","2.0"
"0.0","240000.0","0.0","48.0","0.0","2.0"
"0.0","41600.0","2551.0","104.0","1.0","3.0"
"0.0","80000.0","0.0","3.0","0.0","3.0"
"0.0","39520.0","4.0","1.0","0.0","1.0"
"0.0","60000.0","1302.0","11.0","0.0","0.0"
"0.0","72800.0","0.0","1.0","2.0","2.0"
"0.0","110000.0","10.0","34.0","0.0","2.0"
"0.0","48880.0","0.0","2.0","0.0","2.0"
"0.0","65000.0","0.0","1.0","0.0","0.0"
"0.0","105000.0","1902.0","47.0","0.0","0.0"
"1.0","130000.0","0.0","0.0","1.0","0.0"
"0.0","68494.4","0.0","14.0","0.0","2.0"
"0.0","47500.0","0.0","10.0","0.0","1.0"
"0.0","36920.0","1669.0","7.0","0.0","2.0"
"0.0","128900.0","0.0","18.0","0.0","2.0"
"0.0","75000.0","725.0","137.0","0.0","2.0"
"0.0","190000.0","1170.0","9.0","0.0","4.0"
"0.0","42500.0","0.0","35.0","0.0","2.0"
"0.0","52500.0","0.0","15.0","0.0","2.0"
"0.0","65000.0","0.0","11.0","0.0","2.0"
"0.0","51702.0","0.0","26.0","0.0","0.0"
"0.0","36400.0","0.0","3.0","2.0","1.0"
"0.0","70000.0","116.0","6.0","0.0","2.0"
"0.0","57500.0","0.0","2.0","0.0","2.0"
"0.0","114400.0","1530.0","29.0","1.0","0.0"
"0.0","48880.0","4.0","1.0","0.0","1.0"
"0.0","180000.0","0.0","6.0","0.0","3.0"
"0.0","170000.0","0.0","14.0","0.0","0.0"
"0.0","546000.0","0.0","3.0","0.0","0.0"
"0.0","122500.0","0.0","28.0","0.0","0.0"
"0.0","33280.0","395.0","11.0","2.0","1.0"
"0.0","59009.59999999999","0.0","180.0","0.0","1.0"
"0.0","44720.0","38.0","22.0","0.0","1.0"
"0.0","67600.0","0.0","22.0","0.0","2.0"
"0.0","45760.0","38.0","1.0","0.0","1.0"
"0.0","165000.0","51.0","90.0","0.0","0.0"
"0.0","111280.0","0.0","1.0","1.0","0.0"
"0.0","147950.0","0.0","21.0","0.0","0.0"
"0.0","31332.0","0.0","1.0","0.0","0.0"
"0.0","34216.0","198.0","6.0","2.0","1.0"
"0.0","95713.535","0.0","1.0","0.0","0.0"
"0.0","158350.0","0.0","14.0","0.0","0.0"
"1.0","101500.0","0.0","0.0","0.0","3.0"
"1.0","165000.0","0.0","0.0","0.0","2.0"
"0.0","41600.0","0.0","4.0","2.0","1.0"
"1.0","52488.8","0.0","0.0","0.0","0.0"
"0.0","44720.0","0.0","1.0","0.0","1.0"
"0.0","109720.0","352.0","7.0","0.0","0.0"
"0.0","40000.0","0.0","4.0","0.0","1.0"
"0.0","51875.2","1152.0","22.0","0.0","1.0"
"0.0","53800.0","0.0","19.0","0.0","1.0"
"1.0","100000.0","0.0","0.0","0.0","0.0"
"1.0","90000.0","0.0","0.0","0.0","0.0"
"0.0","22880.0","0.0","27.0","0.0","1.0"
"0.0","34320.0","702.0","1.0","0.0","1.0"
"0.0","52450.0","0.0","13.0","0.0","2.0"
"0.0","105000.0","49.0","48.0","0.0","2.0"
"0.0","131986.4","0.0","1.0","2.0","0.0"
"0.0","86500.0","0.0","14.0","0.0","3.0"
"1.0","166400.0","0.0","7.0","1.0","0.0"
